cfg_id,ED_PATH,HEL_WORK,BONUS_PCT,DON_STYLE,MOM_GIFT_USE,FX_SCENARIO,RISK_BAND,prob_shortfall_year1,prob_shortfall_year5,prob_shortfall_10yr,cashflow_volatility_10yr,var_95_year1,var_95_10yr_avg,min_cushion_p10,min_cushion_median,prob_insolvency_10yr,expected_shortfall
CFG_GV,McGill,Full‑time,0.1,1,1,Stress,3,0.0,0.0,0.0,0.26737429142490843,66441.17004897525,83429.42567011266,-144062.26159545206,-101654.74747037179,0.0,-156999.84572090762
CFG_GW,McGill,Full‑time,0.1,2,0,Base,1,1.0,0.0,0.1,0.27438974358074686,-183558.82995102476,58429.42567011266,-165835.81153780408,-108338.7839078549,0.0,-183558.82995102476
CFG_GX,McGill,Full‑time,0.1,2,0,Base,2,1.0,0.0,0.1,0.27438974358074686,-183558.82995102476,58429.42567011266,-165835.81153780408,-108338.7839078549,0.0,-183558.82995102476
CFG_GY,McGill,Full‑time,0.1,2,0,Base,3,1.0,0.0,0.1,0.27438974358074686,-183558.82995102476,58429.42567011266,-165835.81153780408,-108338.7839078549,0.0,-183558.82995102476
CFG_GZ,McGill,Full‑time,0.1,2,0,Stress,1,1.0,0.0,0.1,0.27438974358074686,-183558.82995102476,58429.42567011266,-165835.81153780408,-108338.7839078549,0.0,-183558.82995102476
CFG_HA,McGill,Full‑time,0.1,2,0,Stress,2,1.0,0.0,0.1,0.27438974358074686,-183558.82995102476,58429.42567011266,-165835.81153780408,-108338.7839078549,0.0,-183558.82995102476
CFG_HB,McGill,Full‑time,0.1,2,0,Stress,3,1.0,0.0,0.1,0.27438974358074686,-183558.82995102476,58429.42567011266,-165835.81153780408,-108338.7839078549,0.0,-183558.82995102476
CFG_HI,McGill,Full‑time,0.2,0,0,Base,1,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HJ,McGill,Full‑time,0.2,0,0,Base,2,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HK,McGill,Full‑time,0.2,0,0,Base,3,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HL,McGill,Full‑time,0.2,0,0,Stress,1,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HM,McGill,Full‑time,0.2,0,0,Stress,2,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HN,McGill,Full‑time,0.2,0,0,Stress,3,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HO,McGill,Full‑time,0.2,0,1,Base,1,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HP,McGill,Full‑time,0.2,0,1,Base,2,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HQ,McGill,Full‑time,0.2,0,1,Base,3,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HR,McGill,Full‑time,0.2,0,1,Stress,1,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HS,McGill,Full‑time,0.2,0,1,Stress,2,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HT,McGill,Full‑time,0.2,0,1,Stress,3,0.0,0.0,0.0,0.3007702407277151,52707.015753953536,70414.42063086396,42902.209456153876,65310.0763841584,0.0,0.0
CFG_HU,McGill,Full‑time,0.2,1,0,Base,1,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_HV,McGill,Full‑time,0.2,1,0,Base,2,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_HW,McGill,Full‑time,0.2,1,0,Base,3,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_HX,McGill,Full‑time,0.2,1,0,Stress,1,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_HY,McGill,Full‑time,0.2,1,0,Stress,2,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_HZ,McGill,Full‑time,0.2,1,0,Stress,3,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_IA,McGill,Full‑time,0.2,1,1,Base,1,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_IB,McGill,Full‑time,0.2,1,1,Base,2,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_IC,McGill,Full‑time,0.2,1,1,Base,3,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_ID,McGill,Full‑time,0.2,1,1,Stress,1,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_IE,McGill,Full‑time,0.2,1,1,Stress,2,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_IF,McGill,Full‑time,0.2,1,1,Stress,3,0.0,0.0,0.0,0.2532533459416682,77707.01575395353,95414.42063086396,-131381.4213894943,-87058.5614323153,0.0,-144818.28717752316
CFG_IG,McGill,Full‑time,0.2,2,0,Base,1,1.0,0.0,0.1,0.26895310321528815,-172292.98424604646,70414.42063086396,-153592.34664805772,-93627.3333030835,0.0,-172292.98424604646
CFG_IH,McGill,Full‑time,0.2,2,0,Base,2,1.0,0.0,0.1,0.26895310321528815,-172292.98424604646,70414.42063086396,-153592.34664805772,-93627.3333030835,0.0,-172292.98424604646
CFG_II,McGill,Full‑time,0.2,2,0,Base,3,1.0,0.0,0.1,0.26895310321528815,-172292.98424604646,70414.42063086396,-153592.34664805772,-93627.3333030835,0.0,-172292.98424604646
CFG_IJ,McGill,Full‑time,0.2,2,0,Stress,1,1.0,0.0,0.1,0.26895310321528815,-172292.98424604646,70414.42063086396,-153592.34664805772,-93627.3333030835,0.0,-172292.98424604646
CFG_IK,McGill,Full‑time,0.2,2,0,Stress,2,1.0,0.0,0.1,0.26895310321528815,-172292.98424604646,70414.42063086396,-153592.34664805772,-93627.3333030835,0.0,-172292.98424604646
CFG_IL,McGill,Full‑time,0.2,2,0,Stress,3,1.0,0.0,0.1,0.26895310321528815,-172292.98424604646,70414.42063086396,-153592.34664805772,-93627.3333030835,0.0,-172292.98424604646
CFG_IS,McGill,Full‑time,0.3,0,0,Base,1,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_IT,McGill,Full‑time,0.3,0,0,Base,2,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_IU,McGill,Full‑time,0.3,0,0,Base,3,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_IV,McGill,Full‑time,0.3,0,0,Stress,1,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_IW,McGill,Full‑time,0.3,0,0,Stress,2,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_IX,McGill,Full‑time,0.3,0,0,Stress,3,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_IY,McGill,Full‑time,0.3,0,1,Base,1,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_IZ,McGill,Full‑time,0.3,0,1,Base,2,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_JA,McGill,Full‑time,0.3,0,1,Base,3,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_JB,McGill,Full‑time,0.3,0,1,Stress,1,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_JC,McGill,Full‑time,0.3,0,1,Stress,2,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_JD,McGill,Full‑time,0.3,0,1,Stress,3,0.0,0.0,0.0,0.28234146649610187,63680.78249089732,82370.2076948118,53861.34401920649,76835.71329031957,0.0,0.0
CFG_JE,McGill,Full‑time,0.3,1,0,Base,1,0.0,0.0,0.0,0.2415441678652349,88680.78249089733,107370.20769481179,-118700.5811835365,-72390.96014742512,0.0,-132636.72863413877
CFG_JF,McGill,Full‑time,0.3,1,0,Base,2,0.0,0.0,0.0,0.2415441678652349,88680.78249089733,107370.20769481179,-118700.5811835365,-72390.96014742512,0.0,-132636.72863413877
CFG_JG,McGill,Full‑time,0.3,1,0,Base,3,0.0,0.0,0.0,0.2415441678652349,88680.78249089733,107370.20769481179,-118700.5811835365,-72390.96014742512,0.0,-132636.72863413877
CFG_JH,McGill,Full‑time,0.3,1,0,Stress,1,0.0,0.0,0.0,0.2415441678652349,88680.78249089733,107370.20769481179,-118700.5811835365,-72390.96014742512,0.0,-132636.72863413877
CFG_JI,McGill,Full‑time,0.3,1,0,Stress,2,0.0,0.0,0.0,0.2415441678652349,88680.78249089733,107370.20769481179,-118700.5811835365,-72390.96014742512,0.0,-132636.72863413877
CFG_JJ,McGill,Full‑time,0.3,1,0,Stress,3,0.0,0.0,0.0,0.2415441678652349,88680.78249089733,107370.20769481179,-118700.5811835365,-72390.96014742512,0.0,-132636.72863413877
